,GM_Num,Date,Team,Home,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,Night,Attendance,Streak,Game_Win,Wins,Losses,Net_Wins,Win_Per,DayOfWeek,Year,Same_Mkt_Team,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,game_id,Date_Same_Mkt_Team,Team_Same_Mkt_Team,Net_Wins_Same_Mkt_Team,Win_Per_Same_Mkt_Team,Streak_Same_Mkt_Team,date_diff
1623703,141,2011-09-05,OAK,1,KCR,L,6,11,,64-77,3,15.5,3:05,0,14577,-1,0,64,77,-13,0.45390070921985815,Monday,2011,SFG,1,0,0,0,0,0,0,OAK2011-09-05,2011-09-04,SFG,6,0.5214285714285715,-2,1
1623866,142,2011-09-06,OAK,1,KCR,L,4,7,,64-78,3,16.5,3:06,1,12064,-2,0,64,78,-14,0.4507042253521127,Tuesday,2011,SFG,0,1,0,0,0,0,0,OAK2011-09-06,2011-09-05,SFG,7,0.524822695035461,1,1
1624029,143,2011-09-07,OAK,1,KCR,W,7,0,,65-78,3,15.5,2:41,0,13132,1,1,65,78,-13,0.45454545454545453,Wednesday,2011,SFG,0,0,1,0,0,0,0,OAK2011-09-07,2011-09-06,SFG,8,0.528169014084507,2,1
1624681,147,2011-09-12,OAK,1,LAA,W,6,3,,67-80,3,16.0,2:54,1,12858,1,1,67,80,-13,0.4557823129251701,Monday,2011,SFG,1,0,0,0,0,0,0,OAK2011-09-12,2011-09-11,SFG,6,0.5205479452054794,1,1
1624844,148,2011-09-13,OAK,1,LAA,L,3,6,,67-81,3,17.0,3:25,1,13212,-1,0,67,81,-14,0.4527027027027027,Tuesday,2011,SFG,0,1,0,0,0,0,0,OAK2011-09-13,2011-09-12,SFG,7,0.5238095238095238,2,1
1625007,149,2011-09-14,OAK,1,LAA,L,1,4,,67-82,3,18.0,2:46,0,14743,-2,0,67,82,-15,0.44966442953020136,Wednesday,2011,SFG,0,0,1,0,0,0,0,OAK2011-09-14,2011-09-13,SFG,8,0.527027027027027,3,1
1625170,150,2011-09-15,OAK,1,DET,W,6,1,,68-82,3,18.0,2:36,1,10925,1,1,68,82,-14,0.4533333333333333,Thursday,2011,SFG,0,0,0,1,0,0,0,OAK2011-09-15,2011-09-14,SFG,9,0.5302013422818792,4,1
1625333,151,2011-09-16,OAK,1,DET,L,1,3,,68-83,3,18.0,2:25,1,31022,-1,0,68,83,-15,0.4503311258278146,Friday,2011,SFG,0,0,0,0,1,0,0,OAK2011-09-16,2011-09-15,SFG,10,0.5333333333333333,5,1
1625496,152,2011-09-17,OAK,1,DET,W,5,3,,69-83,3,18.0,2:46,0,19451,1,1,69,83,-14,0.45394736842105265,Saturday,2011,SFG,0,0,0,0,0,1,0,OAK2011-09-17,2011-09-16,SFG,11,0.5364238410596026,6,1
1625659,153,2011-09-18,OAK,1,DET,L,0,3,,69-84,3,19.0,2:56,0,18405,-1,0,69,84,-15,0.45098039215686275,Sunday,2011,SFG,0,0,0,0,0,0,1,OAK2011-09-18,2011-09-17,SFG,12,0.5394736842105263,7,1
1625822,154,2011-09-20,OAK,1,TEX,L,2,7,,69-85,3,20.0,2:36,1,13635,-2,0,69,85,-16,0.44805194805194803,Tuesday,2011,SFG,0,1,0,0,0,0,0,OAK2011-09-20,2011-09-18,SFG,13,0.5424836601307189,8,2
1625985,155,2011-09-21,OAK,1,TEX,L,2,3,,69-86,3,21.0,2:59,1,19589,-3,0,69,86,-17,0.44516129032258067,Wednesday,2011,SFG,0,0,1,0,0,0,0,OAK2011-09-21,2011-09-20,SFG,12,0.538961038961039,-1,1
1626148,156,2011-09-22,OAK,1,TEX,W,4,3,,70-86,3,20.0,2:30,0,14090,1,1,70,86,-16,0.44871794871794873,Thursday,2011,SFG,0,0,0,1,0,0,0,OAK2011-09-22,2011-09-21,SFG,13,0.5419354838709678,1,1
1627614,4,2012-04-07,OAK,1,SEA,L,7,8,,1-3,4,2.0,2:58,1,16612,-2,0,1,3,-2,0.25,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-04-07,2012-04-06,SFG,-1,0.0,-1,1
1627778,5,2012-04-09,OAK,1,KCR,W,1,0,,2-3,4,1.5,2:34,1,10054,1,1,2,3,-1,0.4,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-04-09,2012-04-08,SFG,-3,0.0,-3,1
1627941,6,2012-04-10,OAK,1,KCR,L,0,3,8,2-4,4,2.5,2:13,1,10670,-1,0,2,4,-2,0.3333333333333333,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-04-10,2012-04-09,SFG,-2,0.25,1,1
1628103,7,2012-04-11,OAK,1,KCR,W-wo,5,4,12,3-4,3,1.5,4:10,0,12390,1,1,3,4,-1,0.42857142857142855,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-04-11,2012-04-09,SFG,-2,0.25,1,2
1629407,15,2012-04-20,OAK,1,CLE,L,3,4,,7-8,2,5.0,3:18,1,14340,-1,0,7,8,-1,0.4666666666666667,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-04-20,2012-04-18,SFG,0,0.5,2,2
1629570,16,2012-04-21,OAK,1,CLE,L,1,5,,7-9,2,5.5,3:00,1,25258,-2,0,7,9,-2,0.4375,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-04-21,2012-04-20,SFG,1,0.5384615384615384,3,1
1629733,17,2012-04-22,OAK,1,CLE,W,5,1,,8-9,2,5.5,2:38,0,24049,1,1,8,9,-1,0.47058823529411764,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-04-22,2012-04-21,SFG,0,0.5,-1,1
1629895,18,2012-04-23,OAK,1,CHW,L,0,4,,8-10,2,5.5,2:23,1,10574,-1,0,8,10,-2,0.4444444444444444,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-04-23,2012-04-21,SFG,0,0.5,-1,2
1630059,19,2012-04-24,OAK,1,CHW,W,2,0,,9-10,2,5.5,2:27,1,11184,1,1,9,10,-1,0.47368421052631576,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-04-24,2012-04-23,SFG,2,0.5625,2,1
1630222,20,2012-04-25,OAK,1,CHW,W-wo,5,4,14,10-10,2,5.5,3:56,0,13032,2,1,10,10,0,0.5,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-04-25,2012-04-24,SFG,1,0.5294117647058824,-1,1
1631854,30,2012-05-08,OAK,1,TOR,W-wo,7,3,,16-14,2,4.0,2:58,1,10784,3,1,16,14,2,0.5333333333333333,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-05-08,2012-05-07,SFG,-1,0.4827586206896552,-1,1
1632017,31,2012-05-09,OAK,1,TOR,L,2,5,,16-15,2,4.5,3:01,0,14815,-1,0,16,15,1,0.5161290322580645,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-05-09,2012-05-08,SFG,0,0.5,1,1
1632180,32,2012-05-10,OAK,1,DET,L,6,10,,16-16,2,5.0,3:13,1,11513,-2,0,16,16,0,0.5,Thursday,2012,SFG,0,0,0,1,0,0,0,OAK2012-05-10,2012-05-09,SFG,-1,0.4838709677419355,-1,1
1632342,33,2012-05-11,OAK,1,DET,W,11,4,,17-16,2,5.0,2:48,1,26721,1,1,17,16,1,0.5151515151515151,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-05-11,2012-05-09,SFG,-1,0.4838709677419355,-1,2
1632505,34,2012-05-12,OAK,1,DET,W,3,1,,18-16,2,4.0,2:35,1,20077,2,1,18,16,2,0.5294117647058824,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-05-12,2012-05-11,SFG,-2,0.46875,-2,1
1632668,35,2012-05-13,OAK,1,DET,L,1,3,,18-17,2,5.0,3:08,0,17147,-1,0,18,17,1,0.5142857142857142,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-05-13,2012-05-12,SFG,-1,0.48484848484848486,1,1
1633972,43,2012-05-21,OAK,1,LAA,W,2,1,,22-21,2,4.0,2:46,1,11292,2,1,22,21,1,0.5116279069767442,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-05-21,2012-05-20,SFG,1,0.5121951219512195,-1,1
1634135,44,2012-05-22,OAK,1,LAA,L,0,5,,22-22,2,5.0,2:45,1,12894,-1,0,22,22,0,0.5,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-05-22,2012-05-21,SFG,2,0.5238095238095238,1,1
1634298,45,2012-05-23,OAK,1,LAA,L,1,3,11,22-23,2,5.0,3:11,0,23617,-2,0,22,23,-1,0.4888888888888889,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-05-23,2012-05-22,SFG,3,0.5348837209302325,2,1
1634462,46,2012-05-25,OAK,1,NYY,L,3,6,,22-24,2,6.0,3:00,1,33559,-3,0,22,24,-2,0.4782608695652174,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-05-25,2012-05-24,SFG,3,0.5333333333333333,1,1
1634625,47,2012-05-26,OAK,1,NYY,L,2,9,,22-25,3,7.0,2:42,0,27112,-4,0,22,25,-3,0.46808510638297873,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-05-26,2012-05-25,SFG,2,0.5217391304347826,-1,1
1634788,48,2012-05-27,OAK,1,NYY,L,0,2,,22-26,3,8.0,2:52,0,25078,-5,0,22,26,-4,0.4583333333333333,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-05-27,2012-05-26,SFG,1,0.5106382978723404,-2,1
1635929,55,2012-06-04,OAK,1,TEX,W,12,1,,24-31,3,8.0,2:37,1,10120,1,1,24,31,-7,0.43636363636363634,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-06-04,2012-06-03,SFG,6,0.5555555555555556,3,1
1636092,56,2012-06-05,OAK,1,TEX,L,3,6,,24-32,3,9.0,3:23,1,11861,-1,0,24,32,-8,0.42857142857142855,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-06-05,2012-06-04,SFG,7,0.5636363636363636,4,1
1636255,57,2012-06-06,OAK,1,TEX,W,2,0,,25-32,3,8.0,2:04,1,15044,1,1,25,32,-7,0.43859649122807015,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-06-06,2012-06-05,SFG,6,0.5535714285714286,-1,1
1636418,58,2012-06-07,OAK,1,TEX,W,7,1,,26-32,3,7.0,2:31,0,14779,2,1,26,32,-6,0.4482758620689655,Thursday,2012,SFG,0,0,0,1,0,0,0,OAK2012-06-07,2012-06-06,SFG,7,0.5614035087719298,1,1
1637559,65,2012-06-15,OAK,1,SDP,W,10,2,,30-35,3,8.0,2:45,1,24528,4,1,30,35,-5,0.46153846153846156,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-06-15,2012-06-14,SFG,8,0.5625,-1,1
1637722,66,2012-06-16,OAK,1,SDP,W,6,4,,31-35,3,8.0,3:08,0,17135,5,1,31,35,-4,0.4696969696969697,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-06-16,2012-06-15,SFG,9,0.5692307692307692,1,1
1637885,67,2012-06-17,OAK,1,SDP,L,1,2,,31-36,3,9.0,2:51,0,21631,-1,0,31,36,-5,0.4626865671641791,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-06-17,2012-06-16,SFG,8,0.5606060606060606,-1,1
1638049,68,2012-06-19,OAK,1,LAD,W,3,0,,32-36,3,9.5,2:56,1,20244,1,1,32,36,-4,0.47058823529411764,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-06-19,2012-06-18,SFG,8,0.5588235294117647,1,1
1638212,69,2012-06-20,OAK,1,LAD,W,4,1,,33-36,3,9.5,2:21,1,25383,2,1,33,36,-3,0.4782608695652174,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-06-20,2012-06-19,SFG,7,0.5507246376811594,-1,1
1638375,70,2012-06-21,OAK,1,LAD,W-wo,4,1,,34-36,3,9.0,2:26,0,23337,3,1,34,36,-2,0.4857142857142857,Thursday,2012,SFG,0,0,0,1,0,0,0,OAK2012-06-21,2012-06-20,SFG,6,0.5428571428571428,-2,1
1638537,71,2012-06-22,OAK,1,SFG,L,4,5,,34-37,3,10.0,3:35,1,35067,-1,0,34,37,-3,0.4788732394366197,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-06-22,2012-06-20,SFG,6,0.5428571428571428,-2,2
1638700,72,2012-06-23,OAK,1,SFG,L,8,9,,34-38,3,10.0,4:15,0,36067,-2,0,34,38,-4,0.4722222222222222,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-06-23,2012-06-22,SFG,7,0.5492957746478874,1,1
1638863,73,2012-06-24,OAK,1,SFG,W-wo,4,2,,35-38,3,10.0,2:51,0,36067,1,1,35,38,-3,0.4794520547945205,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-06-24,2012-06-23,SFG,8,0.5555555555555556,2,1
1640167,81,2012-07-02,OAK,1,BOS,W,6,1,,39-42,3,11.5,2:39,1,17434,2,1,39,42,-3,0.48148148148148145,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-07-02,2012-07-01,SFG,10,0.5625,1,1
1640329,82,2012-07-03,OAK,1,BOS,W-wo,3,2,,40-42,3,10.5,3:10,1,35067,3,1,40,42,-2,0.4878048780487805,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-07-03,2012-07-01,SFG,10,0.5625,1,2
1640492,83,2012-07-04,OAK,1,BOS,W,3,2,,41-42,3,9.5,2:35,0,28240,4,1,41,42,-1,0.4939759036144578,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-07-04,2012-07-03,SFG,9,0.5555555555555556,-1,1
1640656,84,2012-07-06,OAK,1,SEA,W-wo,4,1,11,42-42,3,8.0,3:16,1,10819,5,1,42,42,0,0.5,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-07-06,2012-07-05,SFG,7,0.5421686746987951,-3,1
1640819,85,2012-07-07,OAK,1,SEA,L,1,7,,42-43,3,9.0,2:27,1,16136,-1,0,42,43,-1,0.49411764705882355,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-07-07,2012-07-06,SFG,8,0.5476190476190477,1,1
1640982,86,2012-07-08,OAK,1,SEA,W-wo,2,1,13,43-43,3,9.0,3:55,0,20075,1,1,43,43,0,0.5,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-07-08,2012-07-07,SFG,7,0.5411764705882353,-1,1
1641634,90,2012-07-17,OAK,1,TEX,L,1,6,,46-44,3,9.0,2:41,1,15115,-1,0,46,44,2,0.5111111111111111,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-07-17,2012-07-15,SFG,9,0.550561797752809,3,2
1641797,91,2012-07-18,OAK,1,TEX,W-wo,4,3,,47-44,3,8.0,2:57,0,20249,1,1,47,44,3,0.5164835164835165,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-07-18,2012-07-17,SFG,10,0.5555555555555556,4,1
1641960,92,2012-07-19,OAK,1,NYY,W,4,3,,48-44,3,7.5,2:30,1,23382,2,1,48,44,4,0.5217391304347826,Thursday,2012,SFG,0,0,0,1,0,0,0,OAK2012-07-19,2012-07-18,SFG,11,0.5604395604395604,5,1
1642123,93,2012-07-20,OAK,1,NYY,W-wo,3,2,,49-44,3,6.5,3:04,1,24148,3,1,49,44,5,0.5268817204301075,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-07-20,2012-07-19,SFG,10,0.5543478260869565,-1,1
1642286,94,2012-07-21,OAK,1,NYY,W,2,1,,50-44,3,6.5,2:22,1,28142,4,1,50,44,6,0.5319148936170213,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-07-21,2012-07-20,SFG,11,0.5591397849462365,1,1
1642449,95,2012-07-22,OAK,1,NYY,W-wo,5,4,12,51-44,3,5.5,3:44,0,30470,5,1,51,44,7,0.5368421052631579,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-07-22,2012-07-21,SFG,12,0.5638297872340425,2,1
1643590,102,2012-07-30,OAK,1,TBR,W-wo,4,3,15,56-46,2,3.5,5:09,1,12564,1,1,56,46,10,0.5490196078431373,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-07-30,2012-07-29,SFG,9,0.5445544554455446,-4,1
1643753,103,2012-07-31,OAK,1,TBR,L,0,8,,56-47,3,3.5,2:37,1,15836,-1,0,56,47,9,0.5436893203883495,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-07-31,2012-07-30,SFG,8,0.5392156862745098,-5,1
1643916,104,2012-08-01,OAK,1,TBR,L,1,4,,56-48,3,4.5,2:49,0,18161,-2,0,56,48,8,0.5384615384615384,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-08-01,2012-07-31,SFG,9,0.5436893203883495,1,1
1644079,105,2012-08-02,OAK,1,TOR,W,4,1,,57-48,2,4.5,2:47,1,10823,1,1,57,48,9,0.5428571428571428,Thursday,2012,SFG,0,0,0,1,0,0,0,OAK2012-08-02,2012-08-01,SFG,8,0.5384615384615384,-1,1
1644242,106,2012-08-03,OAK,1,TOR,W-wo,5,4,15,58-48,2,4.5,4:47,1,30169,2,1,58,48,10,0.5471698113207547,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-08-03,2012-08-02,SFG,7,0.5333333333333333,-2,1
1644405,107,2012-08-04,OAK,1,TOR,L,1,3,11,58-49,2,5.5,3:37,0,17121,-1,0,58,49,9,0.5420560747663551,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-08-04,2012-08-03,SFG,8,0.5377358490566038,1,1
1644568,108,2012-08-05,OAK,1,TOR,L,5,6,,58-50,2,5.5,2:57,0,18308,-2,0,58,50,8,0.5370370370370371,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-08-05,2012-08-04,SFG,9,0.5420560747663551,2,1
1644731,109,2012-08-06,OAK,1,LAA,L,0,4,,58-51,3,5.5,2:33,1,13341,-3,0,58,51,7,0.5321100917431193,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-08-06,2012-08-05,SFG,10,0.5462962962962963,3,1
1644894,110,2012-08-07,OAK,1,LAA,W,10,4,,59-51,2,5.5,2:58,1,15458,1,1,59,51,8,0.5363636363636364,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-08-07,2012-08-06,SFG,9,0.5412844036697247,-1,1
1645057,111,2012-08-08,OAK,1,LAA,W,9,8,,60-51,2,5.5,3:40,0,21150,2,1,60,51,9,0.5405405405405406,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-08-08,2012-08-07,SFG,10,0.5454545454545454,1,1
1646199,118,2012-08-17,OAK,1,CLE,W,6,4,,63-55,2,5.0,3:00,1,13967,2,1,63,55,8,0.5338983050847458,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-08-17,2012-08-15,SFG,10,0.5423728813559322,-1,2
1646362,119,2012-08-18,OAK,1,CLE,W,8,5,,64-55,2,5.0,3:10,1,30132,3,1,64,55,9,0.5378151260504201,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-08-18,2012-08-17,SFG,11,0.5462184873949579,1,1
1646525,120,2012-08-19,OAK,1,CLE,W,7,0,,65-55,2,5.0,2:25,0,20130,4,1,65,55,10,0.5416666666666666,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-08-19,2012-08-18,SFG,12,0.55,2,1
1646688,121,2012-08-20,OAK,1,MIN,L,2,7,,65-56,2,6.0,3:07,1,10274,-1,0,65,56,9,0.5371900826446281,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-08-20,2012-08-19,SFG,11,0.5454545454545454,-1,1
1646851,122,2012-08-21,OAK,1,MIN,W,4,1,,66-56,2,5.0,2:32,1,13116,1,1,66,56,10,0.5409836065573771,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-08-21,2012-08-20,SFG,12,0.5491803278688525,1,1
1647014,123,2012-08-22,OAK,1,MIN,W,5,1,,67-56,2,5.0,2:35,0,16657,2,1,67,56,11,0.5447154471544715,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-08-22,2012-08-21,SFG,13,0.5528455284552846,2,1
1648318,131,2012-08-31,OAK,1,BOS,W,20,2,,74-57,2,4.0,3:01,1,20121,7,1,74,57,17,0.5648854961832062,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-08-31,2012-08-30,SFG,17,0.5648854961832062,3,1
1648481,132,2012-09-01,OAK,1,BOS,W,7,1,,75-57,2,3.0,2:56,1,20315,8,1,75,57,18,0.5681818181818182,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-09-01,2012-08-31,SFG,16,0.5606060606060606,-1,1
1648644,133,2012-09-02,OAK,1,BOS,W,6,2,,76-57,2,3.0,2:51,0,25314,9,1,76,57,19,0.5714285714285714,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-09-02,2012-09-01,SFG,17,0.5639097744360902,1,1
1648807,134,2012-09-03,OAK,1,LAA,L,3,8,,76-58,2,4.0,3:24,0,20180,-1,0,76,58,18,0.5671641791044776,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-09-03,2012-09-02,SFG,18,0.5671641791044776,2,1
1648970,135,2012-09-04,OAK,1,LAA,L,1,6,,76-59,2,4.0,2:52,1,11688,-2,0,76,59,17,0.562962962962963,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-09-04,2012-09-03,SFG,19,0.5703703703703704,3,1
1649133,136,2012-09-05,OAK,1,LAA,L,1,7,,76-60,2,5.0,3:10,0,15404,-3,0,76,60,16,0.5588235294117647,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-09-05,2012-09-04,SFG,18,0.5661764705882353,-1,1
1650436,144,2012-09-14,OAK,1,BAL,W,3,2,,83-61,2,3.0,2:37,1,35067,1,1,83,61,22,0.5763888888888888,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-09-14,2012-09-12,SFG,19,0.5664335664335665,2,2
1650599,145,2012-09-15,OAK,1,BAL,W,5,2,,84-61,2,2.0,2:49,1,20342,2,1,84,61,23,0.5793103448275863,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-09-15,2012-09-14,SFG,20,0.5694444444444444,3,1
1650762,146,2012-09-16,OAK,1,BAL,L,5,9,,84-62,2,3.0,3:36,0,20539,-1,0,84,62,22,0.5753424657534246,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-09-16,2012-09-15,SFG,21,0.5724137931034483,4,1
1652555,157,2012-09-28,OAK,1,SEA,W,8,2,,89-68,2,3.0,3:00,1,16376,1,1,89,68,21,0.5668789808917197,Friday,2012,SFG,0,0,0,0,1,0,0,OAK2012-09-28,2012-09-27,SFG,26,0.5833333333333334,2,1
1652718,158,2012-09-29,OAK,1,SEA,W-wo,7,4,10,90-68,2,2.5,3:09,0,21517,2,1,90,68,22,0.569620253164557,Saturday,2012,SFG,0,0,0,0,0,1,0,OAK2012-09-29,2012-09-28,SFG,27,0.5859872611464968,3,1
1652881,159,2012-09-30,OAK,1,SEA,W,5,2,,91-68,2,2.0,3:17,0,21057,3,1,91,68,23,0.5723270440251572,Sunday,2012,SFG,0,0,0,0,0,0,1,OAK2012-09-30,2012-09-29,SFG,26,0.5822784810126582,-1,1
1653044,160,2012-10-01,OAK,1,TEX,W,4,3,,92-68,2,1.0,3:03,1,21162,4,1,92,68,24,0.575,Monday,2012,SFG,1,0,0,0,0,0,0,OAK2012-10-01,2012-09-30,SFG,27,0.5849056603773585,1,1
1653207,161,2012-10-02,OAK,1,TEX,W,3,1,,93-68,1,Tied,2:43,1,30660,5,1,93,68,25,0.577639751552795,Tuesday,2012,SFG,0,1,0,0,0,0,0,OAK2012-10-02,2012-10-01,SFG,26,0.58125,-1,1
1653370,162,2012-10-03,OAK,1,TEX,W,12,5,,94-68,1,up 1.0,3:16,0,36067,6,1,94,68,26,0.5802469135802469,Wednesday,2012,SFG,0,0,1,0,0,0,0,OAK2012-10-03,2012-10-02,SFG,27,0.5838509316770186,1,1
1653534,2,2013-04-02,OAK,1,SEA,L,1,7,,0-2,5,2.0,3:16,1,15315,-2,0,0,2,-2,0.0,Tuesday,2013,SFG,0,1,0,0,0,0,0,OAK2013-04-02,2013-04-01,SFG,-1,0.0,-1,1
1653697,3,2013-04-03,OAK,1,SEA,W,6,2,,1-2,4,1.0,2:50,1,15162,1,1,1,2,-1,0.3333333333333333,Wednesday,2013,SFG,0,0,1,0,0,0,0,OAK2013-04-03,2013-04-02,SFG,0,0.5,1,1
1653860,4,2013-04-04,OAK,1,SEA,W,8,2,,2-2,2,0.5,2:32,0,12134,2,1,2,2,0,0.5,Thursday,2013,SFG,0,0,0,1,0,0,0,OAK2013-04-04,2013-04-03,SFG,1,0.6666666666666666,2,1
1655001,11,2013-04-12,OAK,1,DET,W-wo,4,3,12,9-2,1,up 2.0,4:04,1,21377,9,1,9,2,7,0.8181818181818182,Friday,2013,SFG,0,0,0,0,1,0,0,OAK2013-04-12,2013-04-11,SFG,4,0.7,4,1
1655164,12,2013-04-13,OAK,1,DET,L,3,7,,9-3,1,up 1.0,3:15,0,35067,-1,0,9,3,6,0.75,Saturday,2013,SFG,0,0,0,0,0,1,0,OAK2013-04-13,2013-04-12,SFG,3,0.6363636363636364,-1,1
1655327,13,2013-04-14,OAK,1,DET,L,1,10,,9-4,1,up 1.0,3:08,0,20755,-2,0,9,4,5,0.6923076923076923,Sunday,2013,SFG,0,0,0,0,0,0,1,OAK2013-04-14,2013-04-13,SFG,4,0.6666666666666666,1,1
1655490,14,2013-04-15,OAK,1,HOU,W,11,2,,10-4,1,up 1.5,3:26,1,10689,1,1,10,4,6,0.7142857142857143,Monday,2013,SFG,1,0,0,0,0,0,0,OAK2013-04-15,2013-04-14,SFG,5,0.6923076923076923,2,1
1655652,15,2013-04-16,OAK,1,HOU,W,4,3,,11-4,1,up 1.5,3:08,1,11038,2,1,11,4,7,0.7333333333333333,Tuesday,2013,SFG,0,1,0,0,0,0,0,OAK2013-04-16,2013-04-14,SFG,5,0.6923076923076923,2,2
1655815,16,2013-04-17,OAK,1,HOU,W,7,5,,12-4,1,up 2.0,3:25,0,15488,3,1,12,4,8,0.75,Wednesday,2013,SFG,0,0,1,0,0,0,0,OAK2013-04-17,2013-04-16,SFG,4,0.6428571428571429,-1,1
1656957,23,2013-04-25,OAK,1,BAL,L,2,10,,13-10,2,2.5,3:15,1,11220,-2,0,13,10,3,0.5652173913043478,Thursday,2013,SFG,0,0,0,1,0,0,0,OAK2013-04-25,2013-04-24,SFG,4,0.5909090909090909,-2,1
1657119,24,2013-04-26,OAK,1,BAL,L,0,3,,13-11,2,3.5,2:48,1,16944,-3,0,13,11,2,0.5416666666666666,Friday,2013,SFG,0,0,0,0,1,0,0,OAK2013-04-26,2013-04-24,SFG,4,0.5909090909090909,-2,2
1657282,25,2013-04-27,OAK,1,BAL,L,3,7,,13-12,2,3.5,2:59,0,31292,-4,0,13,12,1,0.52,Saturday,2013,SFG,0,0,0,0,0,1,0,OAK2013-04-27,2013-04-26,SFG,3,0.5652173913043478,-3,1
1657445,26,2013-04-28,OAK,1,BAL,W-wo,9,8,10,14-12,2,2.5,3:22,0,27475,1,1,14,12,2,0.5384615384615384,Sunday,2013,SFG,0,0,0,0,0,0,1,OAK2013-04-28,2013-04-27,SFG,2,0.5416666666666666,-4,1
1657608,27,2013-04-29,OAK,1,LAA,W-wo,10,8,19,15-12,2,2.0,6:32,1,11668,2,1,15,12,3,0.5555555555555556,Monday,2013,SFG,1,0,0,0,0,0,0,OAK2013-04-29,2013-04-28,SFG,1,0.52,-5,1
